OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,SalePrice,MSZoning,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,SaleType,SaleCondition
4,1982,2006,845,845,845,1,4,0,1987.0,2,360,11.771436160121729,3.0,1.0,3.0,3.0,0.0,0.0,11.0,2.0,0.0,2.0,1.0,6.0,10.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1998,1998,832,885,1718,2,7,1,1998.0,2,427,12.128111104060462,3.0,1.0,0.0,3.0,0.0,0.0,8.0,2.0,0.0,5.0,1.0,12.0,13.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,5.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1954,2003,1086,1086,1086,1,6,0,1989.0,2,490,11.883799128308773,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,13.0,14.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,1.0,8.0,4.0
3,1915,1950,840,840,1605,2,8,0,1915.0,1,379,11.584315461056901,4.0,1.0,3.0,3.0,0.0,0.0,17.0,2.0,0.0,5.0,2.0,12.0,13.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,6.0,6.0,1.0,2.0,0.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
4,1973,1973,462,526,988,1,5,0,1973.0,1,297,11.418614785498987,4.0,1.0,3.0,3.0,4.0,0.0,10.0,2.0,3.0,7.0,1.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,3.0,3.0,5.0,5.0,2.0,1.0,8.0,4.0
4,1956,1956,952,952,952,1,4,0,1956.0,1,283,11.818570237796182,3.0,1.0,0.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1948,2001,672,1072,1285,1,6,0,1948.0,1,240,11.751942365440728,4.0,1.0,3.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,13.0,14.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,3.0,2.0,3.0,5.0,3.0,5.0,5.0,2.0,2.0,8.0,4.0
4,1968,1968,1768,1768,1768,2,8,0,1978.5061638868744,0,0,11.824079893607152,3.0,1.0,3.0,3.0,4.0,0.0,19.0,2.0,2.0,2.0,3.0,6.0,6.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,6.0,6.0,1.0,4.0,0.0,4.0,3.0,6.0,3.0,6.0,1.0,3.0,3.0,2.0,4.0,8.0,4.0
5,1910,1981,440,682,1230,1,5,0,1966.0,2,440,11.608235644774552,4.0,0.0,3.0,3.0,0.0,0.0,17.0,2.0,0.0,5.0,1.0,13.0,14.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,2.0,8.0,4.0
6,1968,1968,896,1182,2142,2,8,1,1968.0,1,509,12.173032791451973,3.0,1.0,3.0,3.0,0.0,0.0,12.0,2.0,0.0,5.0,1.0,12.0,13.0,1.0,3.0,2.0,1.0,2.0,4.0,3.0,5.0,6.0,1.0,4.0,1.0,4.0,2.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1998,1998,1237,1337,1337,2,5,0,1998.0,2,405,11.941455846009388,4.0,1.0,3.0,3.0,2.0,0.0,11.0,2.0,4.0,2.0,3.0,12.0,13.0,1.0,3.0,2.0,2.0,0.0,1.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,3.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
8,2007,2007,1563,1563,1563,2,6,1,2007.0,3,758,12.409013489526863,3.0,1.0,3.0,3.0,4.0,0.0,21.0,2.0,0.0,2.0,1.0,12.0,13.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1960,1960,1065,1065,1065,1,6,0,1974.0,2,461,11.747997587149712,3.0,1.0,0.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,0.0,4.0
7,1995,1996,384,804,1474,2,7,1,1995.0,2,400,12.034691028774553,3.0,1.0,0.0,3.0,4.0,0.0,8.0,2.0,0.0,7.0,1.0,6.0,6.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,5.0,3.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
8,1991,1992,1288,1301,2417,2,9,1,1991.0,2,462,12.468436909997665,3.0,1.0,3.0,3.0,0.0,0.0,15.0,2.0,0.0,5.0,3.0,6.0,6.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,5.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,2005,2005,684,684,1560,2,6,1,2005.0,2,400,12.066810578196666,3.0,1.0,1.0,3.0,4.0,0.0,8.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,0.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,3.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
6,2009,2009,612,612,1224,2,4,0,2009.0,2,528,12.010665849187564,1.0,2.0,3.0,3.0,0.0,0.0,21.0,2.0,4.0,5.0,1.0,12.0,13.0,3.0,2.0,4.0,2.0,2.0,4.0,0.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,5.0,2.0,5.0,5.0,2.0,4.0,6.0,5.0
3,1915,1982,1013,1013,1526,1,6,0,1978.5061638868744,0,0,11.350406535472453,0.0,1.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,3.0,9.0,10.0,2.0,1.0,1.0,1.0,4.0,0.0,3.0,6.0,6.0,1.0,4.0,0.0,4.0,1.0,6.0,3.0,6.0,1.0,3.0,3.0,0.0,2.0,3.0,0.0
4,1994,1995,990,990,990,1,5,0,1978.5061638868744,0,0,11.724805824005728,3.0,1.0,3.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,3.0,6.0,1.0,3.0,3.0,2.0,4.0,8.0,4.0
4,1950,1950,0,1040,1040,1,4,0,1950.0,2,420,11.607326140391713,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,3.0,14.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,4.0,1.0,0.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1961,1961,1235,1235,1235,1,6,0,1961.0,2,480,11.498826540590727,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,3.0,6.0,6.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,1.0,8.0,0.0
5,1921,2006,876,964,964,1,5,0,1921.0,2,432,12.004568269319446,3.0,0.0,0.0,1.0,4.0,0.0,6.0,2.0,0.0,2.0,1.0,13.0,14.0,2.0,3.0,2.0,0.0,2.0,4.0,3.0,0.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1910,1998,1214,1260,2291,2,9,1,1900.0,2,506,11.804848531679264,0.0,1.0,3.0,3.0,0.0,0.0,17.0,2.0,1.0,4.0,3.0,8.0,8.0,2.0,3.0,4.0,0.0,4.0,0.0,2.0,5.0,6.0,2.0,0.0,0.0,4.0,3.0,6.0,2.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1997,1997,824,905,1786,2,7,0,1997.0,2,684,12.229545001715316,3.0,1.0,0.0,3.0,4.0,0.0,5.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1993,1993,680,680,1470,2,6,1,1993.0,2,420,12.128111104060462,3.0,1.0,1.0,3.0,0.0,0.0,8.0,2.0,0.0,5.0,1.0,12.0,13.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,5.0,3.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1999,1999,1588,1588,1588,2,6,0,1999.0,2,472,12.273731294003989,3.0,1.0,0.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,1.0,12.0,13.0,1.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
4,1965,1965,960,960,960,1,6,0,1965.0,1,432,11.458997122944673,3.0,1.0,3.0,1.0,4.0,0.0,7.0,2.0,0.0,2.0,3.0,6.0,6.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,4.0,1.0,1.0,3.0,6.0,3.0,1.0,0.0,5.0,5.0,1.0,4.0,8.0,4.0
5,1920,1950,458,835,835,1,5,0,1920.0,1,366,11.326595886778735,3.0,1.0,3.0,3.0,0.0,0.0,7.0,2.0,0.0,2.0,1.0,13.0,14.0,2.0,3.0,4.0,0.0,4.0,4.0,3.0,0.0,6.0,1.0,1.0,0.0,4.0,3.0,6.0,3.0,2.0,3.0,1.0,5.0,2.0,4.0,0.0,0.0
4,1959,1959,950,1225,1225,1,6,0,1978.5061638868744,0,0,11.76718001130949,3.0,1.0,0.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,9.0,10.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,6.0,1.0,1.0,1.0,4.0,3.0,6.0,3.0,6.0,1.0,3.0,3.0,2.0,4.0,8.0,4.0
6,1977,2001,1610,1610,1610,2,6,2,1977.0,2,480,12.230765258120545,3.0,1.0,0.0,3.0,4.0,0.0,14.0,2.0,0.0,2.0,1.0,9.0,10.0,1.0,3.0,4.0,2.0,4.0,4.0,2.0,0.0,6.0,1.0,2.0,1.0,4.0,2.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1985,1985,741,977,1732,2,7,1,1985.0,2,476,12.089538829274222,3.0,1.0,3.0,3.0,4.0,0.0,20.0,2.0,0.0,5.0,1.0,6.0,6.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0,6.0,6.0,1.0,4.0,1.0,4.0,2.0,6.0,5.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1979,1979,0,1535,1535,2,8,0,1979.0,2,410,11.686576205316552,3.0,1.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,2.0,1.0,6.0,6.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,2.0
7,2009,2009,1226,1226,1226,2,6,0,2009.0,3,740,12.200557464842063,3.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1931,1950,1040,1226,1818,1,7,2,1951.0,1,240,12.040608205802641,4.0,1.0,3.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,11.0,12.0,1.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,3.0,6.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
8,2003,2004,1053,1053,1992,2,9,1,2003.0,2,648,12.429216196844383,1.0,1.0,3.0,3.0,4.0,0.0,21.0,2.0,0.0,5.0,3.0,12.0,13.0,1.0,2.0,4.0,2.0,0.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
4,1885,1995,641,1047,1047,1,6,0,1954.0,1,273,11.512925464970229,4.0,0.0,3.0,3.0,4.0,0.0,17.0,2.0,0.0,2.0,4.0,12.0,13.0,2.0,3.0,4.0,0.0,1.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,1.0,1.0,0.0,4.0,8.0,4.0
5,1948,1950,789,789,789,1,5,0,1948.0,1,250,11.652687407345388,4.0,1.0,3.0,3.0,4.0,0.0,17.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,5.0
5,1919,2005,793,997,1517,2,7,0,1978.5061638868744,0,0,11.652687407345388,4.0,1.0,3.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,5.0,5.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,6.0,6.0,2.0,4.0,0.0,1.0,1.0,6.0,3.0,6.0,1.0,3.0,3.0,0.0,4.0,8.0,4.0
6,1977,1977,1844,1844,1844,2,7,1,1977.0,2,546,12.154779351142624,3.0,1.0,0.0,3.0,4.0,0.0,14.0,2.0,0.0,2.0,3.0,9.0,10.0,1.0,3.0,4.0,1.0,2.0,4.0,3.0,1.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,2.0,0.0,4.0
6,1954,1972,994,1216,1855,2,7,0,1954.0,1,325,11.82700601127654,3.0,1.0,3.0,3.0,4.0,0.0,7.0,2.0,0.0,0.0,1.0,13.0,14.0,2.0,3.0,4.0,1.0,4.0,0.0,3.0,5.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2000,2000,384,774,1430,2,7,1,2000.0,2,400,12.100712129872347,3.0,1.0,0.0,3.0,4.0,0.0,8.0,2.0,0.0,7.0,1.0,12.0,13.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,5.0,3.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2007,2007,1264,1282,2696,2,10,1,2007.0,3,792,12.858319703517948,3.0,1.0,3.0,3.0,4.0,0.0,5.0,2.0,0.0,5.0,1.0,12.0,13.0,3.0,2.0,4.0,2.0,0.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,2.0,3.0,0.0,5.0,5.0,2.0,4.0,6.0,5.0
6,1953,1953,1809,2259,2259,2,7,2,1953.0,2,450,12.287652632522597,3.0,1.0,3.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,3.0,13.0,14.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,0.0,5.0,1.0,4.0,1.0,4.0,2.0,6.0,2.0,2.0,3.0,5.0,5.0,2.0,2.0,0.0,0.0
6,1945,2002,1028,1436,2320,2,9,1,1945.0,1,180,12.46651198158808,3.0,1.0,0.0,3.0,4.0,1.0,6.0,2.0,0.0,5.0,2.0,13.0,14.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,3.0,1.0,0.0,1.0,4.0,2.0,6.0,5.0,5.0,3.0,5.0,5.0,2.0,2.0,8.0,4.0
6,1999,1999,729,729,1458,2,5,1,1999.0,2,440,12.078239274020289,1.0,2.0,3.0,3.0,0.0,0.0,21.0,2.0,4.0,5.0,1.0,8.0,8.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,1.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1962,1962,1092,1092,1092,1,6,1,1962.0,1,288,11.842229212112828,3.0,1.0,3.0,3.0,4.0,0.0,19.0,2.0,0.0,2.0,1.0,13.0,14.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,4.0,3.0,6.0,4.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
5,2006,2007,1125,1125,1125,1,5,0,2007.0,2,430,11.951180395901384,3.0,1.0,3.0,3.0,0.0,0.0,7.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,6.0,5.0
7,1990,1990,1673,1699,3222,3,11,2,1990.0,3,594,12.676076274775909,3.0,1.0,3.0,3.0,0.0,0.0,20.0,2.0,0.0,5.0,3.0,9.0,10.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,6.0,1.0,2.0,1.0,4.0,2.0,6.0,5.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,2005,2006,728,728,1456,2,8,1,2005.0,2,390,12.007560729337492,3.0,1.0,3.0,3.0,4.0,0.0,5.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,6.0,5.0
6,1969,1969,938,988,988,1,4,2,1969.0,2,540,12.100712129872347,3.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,0.0,7.0,0.0,9.0,10.0,2.0,3.0,4.0,1.0,4.0,4.0,1.0,0.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,5.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
4,1939,1950,732,772,1123,1,4,0,1979.0,1,264,11.512925464970229,4.0,1.0,3.0,3.0,4.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,1.0,2.0,8.0,4.0
6,1958,1958,1080,1080,1080,1,5,0,1958.0,1,288,11.820410164718188,3.0,1.0,3.0,3.0,0.0,0.0,12.0,2.0,0.0,2.0,3.0,8.0,8.0,1.0,3.0,2.0,1.0,4.0,4.0,3.0,1.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1993,1993,1199,1199,1199,2,5,0,1993.0,2,530,11.94405831982697,3.0,1.0,3.0,3.0,4.0,0.0,20.0,2.0,4.0,2.0,1.0,9.0,10.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1979,1998,1362,1586,1586,2,7,1,1979.0,2,435,12.106252310247962,3.0,1.0,0.0,3.0,1.0,0.0,14.0,2.0,0.0,2.0,1.0,6.0,6.0,2.0,3.0,2.0,1.0,2.0,0.0,3.0,6.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,5.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1935,1982,520,520,754,1,5,0,1978.5061638868744,0,0,11.344506813345266,4.0,1.0,3.0,3.0,4.0,0.0,9.0,2.0,1.0,0.0,1.0,13.0,14.0,2.0,3.0,1.0,1.0,4.0,4.0,0.0,2.0,6.0,1.0,2.0,0.0,4.0,3.0,6.0,3.0,6.0,1.0,3.0,3.0,0.0,4.0,8.0,4.0
6,1976,1976,1078,958,958,2,5,1,1977.0,2,440,11.759785542901755,3.0,1.0,0.0,3.0,4.0,0.0,13.0,2.0,4.0,2.0,1.0,9.0,10.0,2.0,3.0,4.0,1.0,2.0,4.0,3.0,0.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1930,1950,672,840,840,1,5,1,1978.5061638868744,0,0,11.37366339763672,4.0,1.0,0.0,0.0,4.0,0.0,17.0,1.0,0.0,1.0,1.0,14.0,14.0,2.0,3.0,2.0,0.0,4.0,4.0,3.0,3.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,5.0,6.0,1.0,3.0,3.0,0.0,4.0,8.0,4.0
6,1966,1966,660,660,1348,1,6,1,1966.0,2,453,11.951180395901384,3.0,1.0,3.0,3.0,4.0,0.0,12.0,4.0,0.0,5.0,1.0,12.0,13.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,1.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1958,1991,1008,1053,1053,1,6,0,1998.0,2,750,11.918390573078392,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,9.0,10.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,1.0,1.0,4.0,1.0,0.0,0.0,6.0,3.0,0.0,2.0,5.0,5.0,2.0,3.0,8.0,0.0
7,1966,1966,924,1216,2157,2,8,2,1966.0,2,487,12.328290278254423,3.0,1.0,3.0,3.0,0.0,0.0,12.0,2.0,0.0,5.0,1.0,8.0,8.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,0.0,8.0,4.0
6,2000,2000,992,1022,2054,2,7,1,2000.0,2,390,12.404923504275338,3.0,1.0,0.0,3.0,0.0,0.0,8.0,2.0,0.0,5.0,1.0,12.0,13.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,5.0,3.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1959,2002,1063,1327,1327,1,7,0,1974.0,2,624,11.923378114589433,3.0,1.0,3.0,3.0,0.0,0.0,12.0,2.0,0.0,2.0,1.0,8.0,8.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,2.0,1.0,4.0,2.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
8,2001,2002,1267,1296,1296,2,6,0,2001.0,2,471,12.301382825334498,3.0,1.0,0.0,3.0,4.0,0.0,23.0,2.0,0.0,2.0,1.0,12.0,13.0,1.0,2.0,4.0,2.0,0.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1968,1993,1461,1721,1721,2,7,1,1968.0,2,440,12.100712129872347,3.0,1.0,0.0,3.0,4.0,0.0,19.0,2.0,0.0,2.0,1.0,9.0,10.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,2.0,1.0,4.0,3.0,2.0,5.0,1.0,2.0,5.0,5.0,2.0,2.0,8.0,4.0
7,1970,1970,1304,1682,1682,2,7,1,1970.0,2,530,12.066810578196666,3.0,1.0,3.0,3.0,4.0,0.0,14.0,2.0,0.0,2.0,3.0,9.0,10.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,2.0,1.0,3.0,5.0,5.0,2.0,2.0,8.0,4.0
5,1967,1967,1214,1214,1214,2,5,1,1967.0,1,318,11.870599909242044,3.0,1.0,0.0,3.0,0.0,0.0,12.0,2.0,0.0,2.0,1.0,8.0,8.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,1.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1988,1989,1907,1959,1959,3,9,0,1989.0,3,766,12.049418835484797,3.0,1.0,3.0,3.0,4.0,0.0,11.0,2.0,2.0,2.0,1.0,12.0,13.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,0.0,3.0,5.0,5.0,2.0,4.0,8.0,3.0
8,1999,2000,1004,1004,1852,2,7,2,1999.0,3,660,12.345834587905333,3.0,1.0,0.0,3.0,4.0,0.0,5.0,2.0,0.0,5.0,1.0,12.0,13.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,5.0,1.0,0.0,5.0,5.0,2.0,0.0,8.0,4.0
6,1997,1997,928,928,1764,2,7,0,1997.0,2,470,12.352335152508426,3.0,1.0,0.0,3.0,4.0,0.0,5.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,2.0,8.0,4.0
4,1971,1971,864,864,864,1,5,1,1978.5061638868744,0,0,11.652687407345388,3.0,1.0,3.0,3.0,2.0,0.0,12.0,2.0,0.0,2.0,1.0,6.0,6.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,4.0,6.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0
7,2005,2005,1734,1734,1734,2,7,0,2005.0,2,660,12.468436909997665,3.0,1.0,3.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1952,1952,910,910,1385,2,6,0,2000.0,2,720,12.01974306733868,3.0,1.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,3.0,14.0,2.0,3.0,1.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,1.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,2.0,8.0,4.0
